"measurementID","eventID","measurementType","measurementValue","measurementUnit","measurementMethod","measurementRemarks"
"PM4-T4_1_m7","PM4-T4","Magnesium (CHEBI:25107) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","61.34351361","micromole/gram (SNOMED:258816005) dry weight","inductively coupled plasma-atomic emission spectrometry (MMO:0000231)",NA
"PM4-T4_1_m8","PM4-T4","Manganese (CHEBI:18291) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","2.3573415","micromole/gram (SNOMED:258816005) dry weight","inductively coupled plasma-atomic emission spectrometry (MMO:0000231)",NA
"PM4-T4_1_m9","PM4-T4","Sulfur (CHEBI:26833) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","73.40069755","micromole/gram (SNOMED:258816005) dry weight","inductively coupled plasma-atomic emission spectrometry (MMO:0000231)",NA
"PM4-T4_1_m10","PM4-T4","Silicon (CHEBI:27573) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","7.102578018","micromole/gram (SNOMED:258816005) dry weight","inductively coupled plasma-atomic emission spectrometry (MMO:0000231)",NA
"PM4-T4_1_m11","PM4-T4","Zinc (CHEBI:27363) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","0.783965901","micromole/gram (SNOMED:258816005) dry weight","inductively coupled plasma-atomic emission spectrometry (MMO:0000231)",NA
"PM4-T4_1_m12","PM4-T4","Percentage (SIO:001413) of nitrogen (CHEBI:25555) in plant tissue (NCIT:C18945)","2.820691705","percent (UO:0000187)",NA,NA
"PM4-T4_1_m13","PM4-T4","Percentage (SIO:001413) of carbon (CHEBI:27594) in plant tissue (NCIT:C18945)","44.91266632","percent (UO:0000187)",NA,NA
"PM4-T4_1_m14","PM4-T4","Percentage (SIO:001413) of phosphorus (CHEBI:28659) in plant tissue (NCIT:C18945)","0.139721303","percent (UO:0000187)",NA,NA
"PM4-T4_1_m15","PM4-T4","Nitrogen (CHEBI:25555) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","2013.341688","micromole/gram (SNOMED:258816005) dry weight","elemental CNS analyzer",NA
"PM4-T4_1_m16","PM4-T4","Carbon (CHEBI:27594) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","37396.05855","micromole/gram (SNOMED:258816005) dry weight","elemental CNS analyzer",NA
"PM4-T4_1_m17","PM4-T4","Phosphorus (CHEBI:28659) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","45.11504775","micromole/gram (SNOMED:258816005) dry weight","inductively coupled plasma-atomic emission spectrometry (MMO:0000231)",NA
"PM4-T4_1_m18","PM4-T4","Ratio (SIO:001018) of percentage (SIO:001413) of carbon (CHEBI:27594) and nitrogen (CHEBI:25555)","15.92257184",NA,NA,"Calculated as percentage of carbon divided by percentage of nitrogen"
"PM4-T4_1_m19","PM4-T4","Ratio (SIO:001018) of percentage (SIO:001413) of carbon (CHEBI:27594) and phosphorus (CHEBI:28659)","321.4446573",NA,NA,"Calculated as percentage of carbon divided by percentage of phosphorus"
"PM4-T4_1_m20","PM4-T4","Ratio (SIO:001018) of percentage (SIO:001413) of nitrogen (CHEBI:25555) and phosphorus (CHEBI:28659)","20.18798599",NA,NA,"Calculated as percentage of nitrogen divided by percentage of phosphorus"
"PM4-T4_1_m21","PM4-T4","Ratio (SIO:001018) of concentration (NCIT:C41185) of carbon (CHEBI:27594) and nitrogen (CHEBI:25555)","18.57412419",NA,NA,"Calculated as molar concentration of carbon divided by molar concentration of nitrogen"
"PM4-T4_1_m22","PM4-T4","Ratio (SIO:001018) of concentration (NCIT:C41185) of carbon (CHEBI:27594) and phosphorus (CHEBI:28659)","828.9043328",NA,NA,"Calculated as molar concentration of carbon divided by molar concentration of phosphorus"
"PM4-T4_1_m23","PM4-T4","Ratio (SIO:001018) of concentration (NCIT:C41185) of nitrogen (CHEBI:25555) and phosphorus (CHEBI:28659)","44.6268327",NA,NA,"Calculated as molar concentration of nitrogen divided by molar concentration of phosphorus"
"PM5-T4_1_m1","PM5-T4","Phosphorus treatment (AGRO:00000322)","no",NA,NA,NA
"PM5-T4_1_m2","PM5-T4","Liming process (AGRO:00000112) treatment (AGRO:00000322)","no",NA,NA,NA
"PM5-T4_1_m3","PM5-T4","Aluminium (CHEBI:28984) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","7.121723647","micromole/gram (SNOMED:258816005) dry weight","inductively coupled plasma-atomic emission spectrometry (MMO:0000231)",NA
"PM5-T4_1_m4","PM5-T4","Calcium (CHEBI:22984) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","84.86998892","micromole/gram (SNOMED:258816005) dry weight","inductively coupled plasma-atomic emission spectrometry (MMO:0000231)",NA
"PM5-T4_1_m5","PM5-T4","Iron (CHEBI:18248) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","6.254129175","micromole/gram (SNOMED:258816005) dry weight","inductively coupled plasma-atomic emission spectrometry (MMO:0000231)",NA
"PM5-T4_1_m6","PM5-T4","Potassium (CHEBI:26216) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","275.0826323","micromole/gram (SNOMED:258816005) dry weight","inductively coupled plasma-atomic emission spectrometry (MMO:0000231)",NA
"PM5-T4_1_m7","PM5-T4","Magnesium (CHEBI:25107) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","56.81366222","micromole/gram (SNOMED:258816005) dry weight","inductively coupled plasma-atomic emission spectrometry (MMO:0000231)",NA
"PM5-T4_1_m8","PM5-T4","Manganese (CHEBI:18291) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","2.673369865","micromole/gram (SNOMED:258816005) dry weight","inductively coupled plasma-atomic emission spectrometry (MMO:0000231)",NA
"PM5-T4_1_m9","PM5-T4","Sulfur (CHEBI:26833) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","71.13913749","micromole/gram (SNOMED:258816005) dry weight","inductively coupled plasma-atomic emission spectrometry (MMO:0000231)",NA
"PM5-T4_1_m10","PM5-T4","Silicon (CHEBI:27573) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","10.65501288","micromole/gram (SNOMED:258816005) dry weight","inductively coupled plasma-atomic emission spectrometry (MMO:0000231)",NA
"PM5-T4_1_m11","PM5-T4","Zinc (CHEBI:27363) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","0.791146995","micromole/gram (SNOMED:258816005) dry weight","inductively coupled plasma-atomic emission spectrometry (MMO:0000231)",NA
"PM5-T4_1_m12","PM5-T4","Percentage (SIO:001413) of nitrogen (CHEBI:25555) in plant tissue (NCIT:C18945)","2.813014686","percent (UO:0000187)",NA,NA
"PM5-T4_1_m13","PM5-T4","Percentage (SIO:001413) of carbon (CHEBI:27594) in plant tissue (NCIT:C18945)","45.17315292","percent (UO:0000187)",NA,NA
"PM5-T4_1_m14","PM5-T4","Percentage (SIO:001413) of phosphorus (CHEBI:28659) in plant tissue (NCIT:C18945)","0.136654859","percent (UO:0000187)",NA,NA
"PM5-T4_1_m15","PM5-T4","Nitrogen (CHEBI:25555) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","2007.862017","micromole/gram (SNOMED:258816005) dry weight","elemental CNS analyzer",NA
"PM5-T4_1_m16","PM5-T4","Carbon (CHEBI:27594) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","37612.94998","micromole/gram (SNOMED:258816005) dry weight","elemental CNS analyzer",NA
"PM5-T4_1_m17","PM5-T4","Phosphorus (CHEBI:28659) concentration (NCIT:C41185) of plant tissue (NCIT:C18945)","44.12491416","micromole/gram (SNOMED:258816005) dry weight","inductively coupled plasma-atomic emission spectrometry (MMO:0000231)",NA
"PM5-T4_1_m18","PM5-T4","Ratio (SIO:001018) of percentage (SIO:001413) of carbon (CHEBI:27594) and nitrogen (CHEBI:25555)","16.05862676",NA,NA,"Calculated as percentage of carbon divided by percentage of nitrogen"
"PM5-T4_1_m19","PM5-T4","Ratio (SIO:001018) of percentage (SIO:001413) of carbon (CHEBI:27594) and phosphorus (CHEBI:28659)","330.5638249",NA,NA,"Calculated as percentage of carbon divided by percentage of phosphorus"
"PM5-T4_1_m20","PM5-T4","Ratio (SIO:001018) of percentage (SIO:001413) of nitrogen (CHEBI:25555) and phosphorus (CHEBI:28659)","20.58481274",NA,NA,"Calculated as percentage of nitrogen divided by percentage of phosphorus"
"PM5-T4_1_m21","PM5-T4","Ratio (SIO:001018) of concentration (NCIT:C41185) of carbon (CHEBI:27594) and nitrogen (CHEBI:25555)","18.73283605",NA,NA,"Calculated as molar concentration of carbon divided by molar concentration of nitrogen"
"PM5-T4_1_m22","PM5-T4","Ratio (SIO:001018) of concentration (NCIT:C41185) of carbon (CHEBI:27594) and phosphorus (CHEBI:28659)","852.4197882",NA,NA,"Calculated as molar concentration of carbon divided by molar concentration of phosphorus"
"PM5-T4_1_m23","PM5-T4","Ratio (SIO:001018) of concentration (NCIT:C41185) of nitrogen (CHEBI:25555) and phosphorus (CHEBI:28659)","45.50404359",NA,NA,"Calculated as molar concentration of nitrogen divided by molar concentration of phosphorus"
"Cr1-18_1_m1","Cr1-18","Liming process (AGRO:00000112) treatment (AGRO:00000322)","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-18_1_m2","Cr1-18","Phosphorus (CHEBI:28659) treatment (AGRO:00000322)","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-02_1_m1","Cr1-02","Mass (PATO:0000125) after 14 days of abstinence","1.0032","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-01_1_m1","Cr1-01","Initial mass (PATO:0000125) at eclosion (GO:0007562)","0.7976","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-02_1_m2","Cr1-02","Weight change (NCIT:C9232) after 14 days of abstinence","0.2056","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-05_1_m1","Cr1-05","Sexual cannibalism (NBO:0020101)","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-17_1_m1","Cr1-17","Death (GSSO:004103) within first 14 days of egg laying (NCIT:C82474) period","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-05_1_m2","Cr1-05","Infertile (GSSO:007162) female","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-03_1_m1","Cr1-03","Weight change (NCIT:C9232) during first 14 days of reproductive life span (VT:0015036)","-0.0779","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-05_1_m3","Cr1-05","Weight change (NCIT:C9232) during complete reproductive life span (VT:0015036)","-0.3798","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-05_1_m4","Cr1-05","Daily (NCIT:C25473) weight change (NCIT:C9232) during reproductive life span (VT:0015036)","-0.006028571","g/day","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-05_1_m5","Cr1-05","Weight change (NCIT:C9232) during adult (EFO:0001272) lifespan (APO:0000030)","-0.1742","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-05_1_m6","Cr1-05","Daily (NCIT:C25473) weight change (NCIT:C9232) during adult (EFO:0001272) lifespan (APO:0000030)","-0.002262338","g/day","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-05_1_m7","Cr1-05","Adult (EFO:0001272) lifespan (APO:0000030)","77","days","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-05_1_m8","Cr1-05","Reproductive life span (VT:0015036)","63","days","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-16_1_m1","Cr1-16","Total reproductive success (GSSO:000912) (total number of hatched eggs)","177","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-04_1_m1","Cr1-04","Reproductive success (GSSO:000912) in first 30 days of experiment (SIO:000994)","177","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-06_1_m1","Cr1-06","Number of hatched eggs in batch 1","146","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-07_1_m1","Cr1-07","Number of hatched eggs in batch 2","22","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-08_1_m1","Cr1-08","Number of hatched eggs in batch 3","8","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-09_1_m1","Cr1-09","Number of hatched eggs in batch 4","1","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-10_1_m1","Cr1-10","Number of hatched eggs in batch 5","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-11_1_m1","Cr1-11","Number of hatched eggs in batch 6","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-12_1_m1","Cr1-12","Number of hatched eggs in batch 7","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-13_1_m1","Cr1-13","Number of hatched eggs in batch 8","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-14_1_m1","Cr1-14","Number of hatched eggs in batch 9","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-15_1_m1","Cr1-15","Number of hatched eggs in batch 10","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr1-16_1_m2","Cr1-16","Number of hatched eggs in batch 11","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-18_1_m1","Cr2-18","Liming process (AGRO:00000112) treatment (AGRO:00000322)","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-18_1_m2","Cr2-18","Phosphorus (CHEBI:28659) treatment (AGRO:00000322)","yes",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-02_1_m1","Cr2-02","Mass (PATO:0000125) after 14 days of abstinence","1.3598","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-01_1_m1","Cr2-01","Initial mass (PATO:0000125) at eclosion (GO:0007562)","0.8214","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-02_1_m2","Cr2-02","Weight change (NCIT:C9232) after 14 days of abstinence","0.5384","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-05_1_m1","Cr2-05","Sexual cannibalism (NBO:0020101)","yes",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-17_1_m1","Cr2-17","Death (GSSO:004103) within first 14 days of egg laying (NCIT:C82474) period","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-05_1_m2","Cr2-05","Infertile (GSSO:007162) female","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-03_1_m1","Cr2-03","Weight change (NCIT:C9232) during first 14 days of reproductive life span (VT:0015036)","-0.1878","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-05_1_m3","Cr2-05","Weight change (NCIT:C9232) during complete reproductive life span (VT:0015036)","-0.4379","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-05_1_m4","Cr2-05","Daily (NCIT:C25473) weight change (NCIT:C9232) during reproductive life span (VT:0015036)","-0.014596667","g/day","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-05_1_m5","Cr2-05","Weight change (NCIT:C9232) during adult (EFO:0001272) lifespan (APO:0000030)","0.1005","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-05_1_m6","Cr2-05","Daily (NCIT:C25473) weight change (NCIT:C9232) during adult (EFO:0001272) lifespan (APO:0000030)","0.002284091","g/day","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-05_1_m7","Cr2-05","Adult (EFO:0001272) lifespan (APO:0000030)","44","days","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-05_1_m8","Cr2-05","Reproductive life span (VT:0015036)","30","days","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-16_1_m1","Cr2-16","Total reproductive success (GSSO:000912) (total number of hatched eggs)","545","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-04_1_m1","Cr2-04","Reproductive success (GSSO:000912) in first 30 days of experiment (SIO:000994)","545","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-06_1_m1","Cr2-06","Number of hatched eggs in batch 1","274","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-07_1_m1","Cr2-07","Number of hatched eggs in batch 2","83","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-08_1_m1","Cr2-08","Number of hatched eggs in batch 3","53","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-09_1_m1","Cr2-09","Number of hatched eggs in batch 4","84","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-10_1_m1","Cr2-10","Number of hatched eggs in batch 5","51","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-11_1_m1","Cr2-11","Number of hatched eggs in batch 6","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-12_1_m1","Cr2-12","Number of hatched eggs in batch 7","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-13_1_m1","Cr2-13","Number of hatched eggs in batch 8","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-14_1_m1","Cr2-14","Number of hatched eggs in batch 9","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-15_1_m1","Cr2-15","Number of hatched eggs in batch 10","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr2-16_1_m2","Cr2-16","Number of hatched eggs in batch 11","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-18_1_m1","Cr3-18","Liming process (AGRO:00000112) treatment (AGRO:00000322)","yes",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-18_1_m2","Cr3-18","Phosphorus (CHEBI:28659) treatment (AGRO:00000322)","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-02_1_m1","Cr3-02","Mass (PATO:0000125) after 14 days of abstinence","1.2823","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-01_1_m1","Cr3-01","Initial mass (PATO:0000125) at eclosion (GO:0007562)","1.0398","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-02_1_m2","Cr3-02","Weight change (NCIT:C9232) after 14 days of abstinence","0.2425","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-05_1_m1","Cr3-05","Sexual cannibalism (NBO:0020101)","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-17_1_m1","Cr3-17","Death (GSSO:004103) within first 14 days of egg laying (NCIT:C82474) period","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-05_1_m2","Cr3-05","Infertile (GSSO:007162) female","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-03_1_m1","Cr3-03","Weight change (NCIT:C9232) during first 14 days of reproductive life span (VT:0015036)","-0.2362","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-05_1_m3","Cr3-05","Weight change (NCIT:C9232) during complete reproductive life span (VT:0015036)","-0.5779","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-05_1_m4","Cr3-05","Daily (NCIT:C25473) weight change (NCIT:C9232) during reproductive life span (VT:0015036)","-0.011793878","g/day","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-05_1_m5","Cr3-05","Weight change (NCIT:C9232) during adult (EFO:0001272) lifespan (APO:0000030)","-0.3354","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-05_1_m6","Cr3-05","Daily (NCIT:C25473) weight change (NCIT:C9232) during adult (EFO:0001272) lifespan (APO:0000030)","-0.00532381","g/day","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-05_1_m7","Cr3-05","Adult (EFO:0001272) lifespan (APO:0000030)","63","days","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-05_1_m8","Cr3-05","Reproductive life span (VT:0015036)","49","days","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-16_1_m1","Cr3-16","Total reproductive success (GSSO:000912) (total number of hatched eggs)","154","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-04_1_m1","Cr3-04","Reproductive success (GSSO:000912) in first 30 days of experiment (SIO:000994)","154","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-06_1_m1","Cr3-06","Number of hatched eggs in batch 1","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-07_1_m1","Cr3-07","Number of hatched eggs in batch 2","110","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr3-08_1_m1","Cr3-08","Number of hatched eggs in batch 3","44","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
